YAW_PITCH_ROLL


XYZ according to board
Note Y-based offset potentially apparent

ypr	20.44	-1.60	4.96
ypr	20.47	-1.61	4.96
ypr	20.48	-1.61	4.96
ypr	20.50	-1.61	4.96
ypr	20.52	-1.60	4.96
ypr	20.54	-1.60	4.96
ypr	20.56	-1.60	4.96
ypr	20.59	-1.60	4.96
ypr	20.60	-1.60	4.96
ypr	20.62	-1.60	4.96
ypr	20.65	-1.59	4.96
ypr	20.66	-1.59	4.96
ypr	20.69	-1.59	4.96
ypr	20.71	-1.59	4.96
ypr	20.72	-1.59	4.96
ypr	20.74	-1.58	4.96
ypr	20.77	-1.58	4.96
ypr	20.78	-1.58	4.96
ypr	20.81	-1.58	4.96
ypr	20.82	-1.58	4.96
ypr	20.84	-1.58	4.96
ypr	20.86	-1.58	4.96
ypr	20.89	-1.58	4.96
ypr	20.90	-1.58	4.96
ypr	20.92	-1.58	4.96
ypr	20.94	-1.58	4.96
ypr	20.96	-1.58	4.96
ypr	20.98	-1.57	4.96
ypr	21.00	-1.57	4.96
ypr	21.02	-1.57	4.96
ypr	21.04	-1.57	4.96
ypr	21.06	-1.57	4.96
ypr	21.08	-1.57	4.96
ypr	21.10	-1.57	4.96
ypr	21.12	-1.57	4.96
ypr	21.14	-1.57	4.95
ypr	21.16	-1.56	4.95
ypr	21.18	-1.57	4.96
ypr	21.20	-1.57	4.96
ypr	21.22	-1.57	4.96
ypr	21.24	-1.57	4.95
ypr	21.26	-1.56	4.96
ypr	21.28	-1.56	4.95
ypr	21.30	-1.57	4.96
ypr	21.32	-1.57	4.96
ypr	21.34	-1.57	4.96
ypr	21.36	-1.56	4.96
ypr	21.38	-1.56	4.96
ypr	21.40	-1.56	4.96
ypr	21.42	-1.56	4.96
ypr	21.44	-1.56	4.96
ypr	21.46	-1.56	4.96
ypr	21.48	-1.56	4.96
ypr	21.50	-1.55	4.96
ypr	21.51	-1.55	4.96
ypr	21.54	-1.55	4.96
ypr	21.55	-1.55	4.96
ypr	21.58	-1.55	4.96
ypr	21.60	-1.55	4.96
ypr	21.62	-1.54	4.96
ypr	21.64	-1.55	4.96
ypr	21.66	-1.55	4.96
ypr	21.68	-1.55	4.96
ypr	21.70	-1.54	4.96
ypr	21.71	-1.54	4.96
ypr	21.73	-1.54	4.96
ypr	21.76	-1.54	4.96
ypr	21.78	-1.54	4.96
ypr	21.79	-1.54	4.96
ypr	21.81	-1.54	4.96
ypr	21.83	-1.54	4.96
ypr	21.85	-1.54	4.96
ypr	21.88	-1.54	4.96
ypr	21.90	-1.54	4.96
ypr	21.91	-1.54	4.96
ypr	21.93	-1.54	4.96
ypr	21.95	-1.54	4.96
ypr	21.98	-1.53	4.96
ypr	21.99	-1.53	4.96
ypr	22.01	-1.53	4.96
ypr	22.03	-1.53	4.96
ypr	22.05	-1.54	4.96
ypr	22.07	-1.53	4.95
ypr	22.09	-1.53	4.95
ypr	22.11	-1.53	4.96
ypr	22.13	-1.53	4.95
ypr	22.15	-1.53	4.96
ypr	22.17	-1.53	4.96
ypr	22.20	-1.53	4.96
ypr	22.21	-1.53	4.96
ypr	22.23	-1.52	4.96
ypr	22.25	-1.52	4.96
ypr	22.27	-1.52	4.96
ypr	22.29	-1.53	4.96
ypr	22.31	-1.53	4.96
ypr	22.33	-1.53	4.96
ypr	22.35	-1.52	4.96
ypr	22.37	-1.52	4.96
ypr	22.39	-1.52	4.96
ypr	22.41	-1.52	4.96
ypr	22.43	-1.52	4.96
ypr	22.45	-1.52	4.96
ypr	22.47	-1.52	4.96
ypr	22.49	-1.52	4.96
ypr	22.51	-1.52	4.96
ypr	22.53	-1.52	4.96
ypr	22.55	-1.52	4.96
ypr	22.57	-1.52	4.96
ypr	22.59	-1.52	4.97
ypr	22.61	-1.52	4.97
ypr	22.63	-1.52	4.96
ypr	22.65	-1.51	4.96
ypr	22.67	-1.51	4.96
ypr	22.69	-1.52	4.96
ypr	22.71	-1.52	4.96
ypr	22.73	-1.52	4.96
ypr	22.75	-1.51	4.96
ypr	22.77	-1.51	4.96
ypr	22.78	-1.51	4.96
ypr	22.81	-1.51	4.96
ypr	22.83	-1.51	4.96
ypr	22.85	-1.52	4.96
ypr	22.87	-1.51	4.96
ypr	22.88	-1.51	4.96
ypr	22.91	-1.51	4.96
ypr	22.93	-1.51	4.96
ypr	22.95	-1.51	4.96
ypr	22.97	-1.51	4.96
ypr	22.99	-1.51	4.96
ypr	23.01	-1.51	4.96
ypr	23.03	-1.51	4.96
ypr	23.05	-1.50	4.96
ypr	23.07	-1.50	4.96
ypr	23.09	-1.51	4.96
ypr	23.11	-1.51	4.96
ypr	23.13	-1.51	4.96
ypr	23.15	-1.50	4.96
ypr	23.17	-1.50	4.96
ypr	23.19	-1.50	4.95
ypr	23.20	-1.50	4.95
ypr	23.23	-1.50	4.96
ypr	23.25	-1.50	4.96
ypr	23.27	-1.50	4.96
ypr	23.29	-1.50	4.96
ypr	23.31	-1.49	4.96
ypr	23.33	-1.50	4.96
ypr	23.34	-1.50	4.96
ypr	23.37	-1.50	4.96
ypr	23.39	-1.50	4.96
ypr	23.40	-1.49	4.96
ypr	23.43	-1.49	4.96
ypr	23.44	-1.49	4.96
ypr	23.47	-1.49	4.96
ypr	23.49	-1.50	4.96
ypr	23.50	-1.50	4.96
ypr	23.53	-1.49	4.96
ypr	23.54	-1.49	4.97
ypr	23.57	-1.49	4.97
ypr	23.59	-1.49	4.96
ypr	23.60	-1.49	4.96
ypr	23.63	-1.49	4.96
ypr	23.64	-1.49	4.97
ypr	23.67	-1.49	4.97
ypr	23.69	-1.49	4.97
ypr	23.70	-1.49	4.96
ypr	23.72	-1.49	4.97
ypr	23.74	-1.49	4.97
ypr	23.77	-1.50	4.97
ypr	23.78	-1.49	4.97
ypr	23.80	-1.49	4.97
ypr	23.82	-1.49	4.97
ypr	23.84	-1.49	4.97
ypr	23.87	-1.49	4.97
ypr	23.88	-1.49	4.97
ypr	23.90	-1.49	4.97
ypr	23.92	-1.49	4.97
ypr	23.94	-1.49	4.97
ypr	23.97	-1.49	4.97
ypr	23.99	-1.48	4.97
ypr	24.00	-1.49	4.97
ypr	24.02	-1.49	4.97
ypr	24.04	-1.49	4.97
ypr	24.07	-1.49	4.97
ypr	24.08	-1.49	4.97
ypr	24.10	-1.49	4.97
ypr	24.12	-1.48	4.97
ypr	24.14	-1.48	4.97
ypr	24.17	-1.49	4.97
ypr	24.18	-1.49	4.97
ypr	24.20	-1.49	4.97
ypr	24.22	-1.49	4.97
ypr	24.24	-1.49	4.97
ypr	24.26	-1.49	4.97
ypr	24.28	-1.49	4.97
ypr	24.30	-1.48	4.97
ypr	24.32	-1.49	4.97
ypr	24.34	-1.49	4.97
ypr	24.36	-1.48	4.96
ypr	24.38	-1.46	4.94
ypr	24.39	-1.45	4.90
ypr	24.42	-1.45	4.86
ypr	24.44	-1.45	4.86
ypr	24.46	-1.46	4.88
ypr	24.48	-1.47	4.89
ypr	24.49	-1.46	4.89
ypr	24.49	-1.45	4.95
ypr	24.48	-1.42	5.02
ypr	24.44	-1.39	5.11
ypr	24.39	-1.37	5.20
ypr	24.28	-1.35	5.28
ypr	24.12	-1.33	5.35
ypr	23.89	-1.30	5.42
ypr	23.59	-1.27	5.45
ypr	23.24	-1.22	5.45
ypr	22.86	-1.17	5.43
ypr	22.46	-1.13	5.38
ypr	22.09	-1.09	5.32
ypr	21.72	-1.06	5.27
ypr	21.36	-1.03	5.25
ypr	20.99	-1.00	5.26
ypr	20.63	-0.98	5.27
ypr	20.25	-0.95	5.26
ypr	19.85	-0.92	5.24
ypr	19.38	-0.89	5.20
ypr	18.85	-0.85	5.16
ypr	18.33	-0.80	5.11
ypr	17.76	-0.76	5.06
ypr	17.12	-0.70	5.04
ypr	16.48	-0.65	5.05
ypr	15.93	-0.61	5.08
ypr	15.45	-0.58	5.13
ypr	14.98	-0.54	5.19
ypr	14.45	-0.51	5.21
ypr	13.79	-0.45	5.19
ypr	12.98	-0.38	5.15
ypr	12.02	-0.29	5.09
ypr	10.99	-0.20	5.01
ypr	10.06	-0.11	4.96
ypr	9.28	-0.03	4.95
ypr	8.59	0.04	5.00
ypr	7.95	0.08	5.05
ypr	7.29	0.12	5.07
ypr	6.54	0.17	5.06
ypr	5.60	0.22	5.00
ypr	4.42	0.28	4.91
ypr	3.09	0.37	4.80
ypr	1.75	0.47	4.72
ypr	0.54	0.58	4.69
ypr	-0.43	0.68	4.69
ypr	-1.17	0.75	4.70
ypr	-1.86	0.80	4.76
ypr	-2.62	0.83	4.87
ypr	-3.48	0.85	4.90
ypr	-4.58	0.90	4.89
ypr	-5.94	0.96	4.81
ypr	-7.44	1.04	4.66
ypr	-8.98	1.13	4.50
ypr	-10.31	1.24	4.37
ypr	-11.40	1.34	4.32
ypr	-12.33	1.41	4.33
ypr	-13.24	1.47	4.41
ypr	-14.18	1.50	4.52
ypr	-15.19	1.52	4.56
ypr	-16.35	1.54	4.54
ypr	-17.67	1.57	4.44
ypr	-19.10	1.63	4.28
ypr	-20.57	1.69	4.12
ypr	-21.99	1.74	4.02
ypr	-23.33	1.79	4.02
ypr	-24.51	1.85	4.07
ypr	-25.57	1.89	4.17
ypr	-26.58	1.92	4.29
ypr	-27.61	1.94	4.36
ypr	-28.74	1.97	4.41
ypr	-29.91	1.98	4.39
ypr	-31.16	2.01	4.27
ypr	-32.46	2.04	4.13
ypr	-33.74	2.11	3.99
ypr	-34.98	2.16	3.92
ypr	-36.18	2.21	3.91
ypr	-37.34	2.25	3.87
ypr	-38.47	2.30	3.82
ypr	-39.63	2.33	3.72
ypr	-40.88	2.36	3.58
ypr	-42.19	2.39	3.42
ypr	-43.48	2.41	3.24
ypr	-44.80	2.43	3.04
ypr	-46.10	2.47	2.89
ypr	-47.33	2.50	2.78
ypr	-48.44	2.51	2.71
ypr	-49.44	2.53	2.66
ypr	-50.40	2.54	2.64
ypr	-51.35	2.54	2.63
ypr	-52.26	2.53	2.57
ypr	-53.13	2.52	2.49
ypr	-53.91	2.52	2.43
ypr	-54.66	2.53	2.39
ypr	-55.36	2.54	2.40
ypr	-55.98	2.53	2.44
ypr	-56.54	2.50	2.51
ypr	-57.01	2.47	2.59
ypr	-57.40	2.45	2.64
ypr	-57.74	2.44	2.70
ypr	-58.02	2.42	2.78
ypr	-58.28	2.40	2.83
ypr	-58.55	2.36	2.89
ypr	-58.86	2.33	2.92
ypr	-59.23	2.31	2.95
ypr	-59.57	2.26	2.98
ypr	-59.83	2.22	3.00
ypr	-60.02	2.18	3.05
ypr	-60.15	2.15	3.11
ypr	-60.27	2.13	3.17
ypr	-60.37	2.10	3.24
ypr	-60.48	2.08	3.31
ypr	-60.57	2.06	3.38
ypr	-60.65	2.04	3.45
ypr	-60.75	2.02	3.52
ypr	-60.88	2.00	3.56
ypr	-61.02	1.97	3.60
ypr	-61.18	1.94	3.65
ypr	-61.36	1.92	3.68
ypr	-61.54	1.88	3.71
ypr	-61.69	1.85	3.72
ypr	-61.83	1.81	3.72
ypr	-61.95	1.79	3.73
ypr	-62.05	1.77	3.76
ypr	-62.15	1.74	3.79
ypr	-62.22	1.71	3.80
ypr	-62.28	1.67	3.81
ypr	-62.34	1.64	3.80
ypr	-62.38	1.59	3.79
ypr	-62.42	1.56	3.78
ypr	-62.55	1.52	3.77
ypr	-62.67	1.49	3.74
ypr	-62.76	1.46	3.71
ypr	-62.83	1.42	3.66
ypr	-62.91	1.38	3.61
ypr	-62.98	1.35	3.59
ypr	-63.02	1.32	3.59
ypr	-63.03	1.28	3.60
ypr	-63.02	1.25	3.61
ypr	-63.01	1.21	3.61
ypr	-62.99	1.18	3.61
ypr	-62.96	1.15	3.60
ypr	-62.95	1.12	3.59
ypr	-62.93	1.09	3.60
ypr	-62.91	1.06	3.62
ypr	-62.90	1.03	3.63
ypr	-62.89	1.02	3.66
ypr	-62.88	0.99	3.67
ypr	-62.88	0.96	3.68
ypr	-62.91	0.93	3.68
ypr	-62.92	0.91	3.71
ypr	-62.91	0.89	3.74
ypr	-62.89	0.87	3.76
ypr	-62.85	0.84	3.78
ypr	-62.81	0.81	3.80
ypr	-62.78	0.79	3.84
ypr	-62.76	0.77	3.88
ypr	-62.74	0.75	3.91
ypr	-62.73	0.72	3.93
ypr	-62.70	0.69	3.93
ypr	-62.69	0.67	3.93
ypr	-62.67	0.64	3.92
ypr	-62.65	0.61	3.91
ypr	-62.63	0.57	3.90
ypr	-62.60	0.54	3.89
ypr	-62.58	0.52	3.89
ypr	-62.56	0.49	3.91
ypr	-62.54	0.47	3.93
ypr	-62.51	0.46	3.96
ypr	-62.49	0.44	3.99
ypr	-62.46	0.42	4.02
ypr	-62.43	0.39	4.03
ypr	-62.42	0.37	4.04
ypr	-62.39	0.35	4.05
ypr	-62.37	0.33	4.05
ypr	-62.35	0.30	4.06
ypr	-62.34	0.28	4.07
ypr	-62.31	0.25	4.08
ypr	-62.30	0.23	4.08
ypr	-62.27	0.20	4.09
ypr	-62.24	0.17	4.09
ypr	-62.19	0.14	4.09
ypr	-62.12	0.11	4.08
ypr	-62.03	0.07	4.07
ypr	-61.92	0.04	4.06
ypr	-61.79	-0.00	4.04
ypr	-61.61	-0.05	4.02
ypr	-61.42	-0.08	4.02
ypr	-61.19	-0.13	4.04
ypr	-60.89	-0.18	4.09
ypr	-60.53	-0.22	4.15
ypr	-60.04	-0.28	4.20
ypr	-59.46	-0.33	4.24
ypr	-58.87	-0.38	4.28
ypr	-58.27	-0.43	4.34
ypr	-57.55	-0.47	4.40
ypr	-56.71	-0.53	4.44
ypr	-55.83	-0.59	4.51
ypr	-54.93	-0.66	4.60
ypr	-53.97	-0.72	4.72
ypr	-52.91	-0.80	4.85
ypr	-51.71	-0.88	4.96
ypr	-50.41	-0.97	5.07
ypr	-49.02	-1.06	5.16
ypr	-47.57	-1.15	5.24
ypr	-46.12	-1.25	5.29
ypr	-44.69	-1.35	5.32
ypr	-43.25	-1.48	5.30
ypr	-41.78	-1.59	5.27
ypr	-40.33	-1.71	5.22
ypr	-38.88	-1.80	5.17
ypr	-37.51	-1.91	5.11
ypr	-36.13	-2.00	5.08
ypr	-34.71	-2.09	5.03
ypr	-33.22	-2.16	4.96
ypr	-31.72	-2.27	4.90
ypr	-30.23	-2.34	4.85
ypr	-28.78	-2.42	4.79
ypr	-27.45	-2.50	4.73
ypr	-26.23	-2.56	4.66
ypr	-25.06	-2.61	4.58
ypr	-23.91	-2.65	4.49
ypr	-22.76	-2.70	4.40
ypr	-21.55	-2.75	4.33
ypr	-20.28	-2.81	4.27
ypr	-18.98	-2.88	4.23
ypr	-17.72	-2.94	4.19
ypr	-16.52	-3.00	4.17
ypr	-15.35	-3.06	4.14
ypr	-14.20	-3.11	4.10
ypr	-13.06	-3.16	4.07
ypr	-11.88	-3.21	4.02
ypr	-10.65	-3.26	3.97
ypr	-9.34	-3.32	3.92
ypr	-7.97	-3.38	3.88
ypr	-6.51	-3.44	3.84
ypr	-5.05	-3.49	3.83
ypr	-3.63	-3.53	3.82
ypr	-2.24	-3.57	3.79
ypr	-0.91	-3.59	3.75
ypr	0.37	-3.61	3.68
ypr	1.59	-3.63	3.62
ypr	2.77	-3.66	3.52
ypr	3.97	-3.70	3.44
ypr	5.18	-3.74	3.37
ypr	6.42	-3.76	3.37
ypr	7.65	-3.77	3.39
ypr	8.82	-3.77	3.41
ypr	9.94	-3.77	3.40
ypr	10.93	-3.75	3.34
ypr	11.79	-3.73	3.27
ypr	12.57	-3.72	3.18
ypr	13.35	-3.72	3.12
ypr	14.15	-3.74	3.09
ypr	15.02	-3.77	3.07
ypr	16.02	-3.79	3.06
ypr	17.10	-3.79	3.08
ypr	18.19	-3.79	3.10
ypr	19.22	-3.79	3.09
ypr	20.15	-3.80	3.02
ypr	20.93	-3.80	2.91
ypr	21.57	-3.81	2.80
ypr	22.14	-3.80	2.71
ypr	22.75	-3.80	2.67
ypr	23.34	-3.78	2.61
ypr	23.96	-3.75	2.54
ypr	24.69	-3.71	2.53
ypr	25.46	-3.70	2.56
ypr	26.15	-3.70	2.50
ypr	26.68	-3.72	2.46
ypr	27.06	-3.70	2.40
ypr	27.29	-3.69	2.36
ypr	27.41	-3.68	2.34
ypr	27.53	-3.65	2.35
ypr	27.71	-3.63	2.38
ypr	27.89	-3.60	2.36
ypr	28.09	-3.58	2.34
ypr	28.26	-3.56	2.33
ypr	28.41	-3.54	2.35
ypr	28.49	-3.52	2.35
ypr	28.51	-3.49	2.40
ypr	28.53	-3.45	2.46
ypr	28.56	-3.43	2.47
ypr	28.60	-3.42	2.46
ypr	28.70	-3.41	2.46
ypr	28.89	-3.40	2.45
ypr	29.12	-3.41	2.38
ypr	29.29	-3.40	2.32
ypr	29.35	-3.39	2.28
ypr	29.37	-3.36	2.38
ypr	29.40	-3.32	2.45
ypr	29.43	-3.31	2.47
ypr	29.45	-3.29	2.50
ypr	29.47	-3.27	2.52
ypr	29.49	-3.25	2.55
ypr	29.51	-3.24	2.57
ypr	29.53	-3.21	2.60
ypr	29.56	-3.19	2.62
ypr	29.58	-3.18	2.64
ypr	29.59	-3.16	2.67
ypr	29.62	-3.14	2.69
ypr	29.64	-3.12	2.71
ypr	29.68	-3.10	2.74
ypr	29.71	-3.09	2.76
ypr	29.74	-3.07	2.78
ypr	29.77	-3.05	2.81
ypr	29.80	-3.03	2.83
ypr	29.83	-3.02	2.85
ypr	29.87	-2.99	2.87
ypr	29.91	-2.98	2.90
ypr	29.96	-2.96	2.92
ypr	29.99	-2.94	2.94
ypr	30.03	-2.93	2.97
ypr	30.06	-2.91	2.98
ypr	30.10	-2.90	3.01
ypr	30.13	-2.88	3.03
ypr	30.16	-2.87	3.04
ypr	30.20	-2.85	3.06
ypr	30.23	-2.84	3.09
ypr	30.26	-2.82	3.11
ypr	30.29	-2.81	3.12
ypr	30.32	-2.80	3.14
ypr	30.35	-2.78	3.16
ypr	30.37	-2.77	3.18
ypr	30.39	-2.75	3.20
ypr	30.42	-2.74	3.21
ypr	30.44	-2.73	3.23
ypr	30.47	-2.72	3.25
ypr	30.49	-2.70	3.27
ypr	30.52	-2.68	3.28
ypr	30.55	-2.67	3.29
ypr	30.58	-2.66	3.31
ypr	30.60	-2.64	3.33
ypr	30.62	-2.63	3.35
ypr	30.64	-2.62	3.37
ypr	30.67	-2.61	3.38
ypr	30.69	-2.60	3.40
ypr	30.71	-2.58	3.42
ypr	30.74	-2.57	3.43
ypr	30.78	-2.56	3.45
ypr	30.82	-2.55	3.46
ypr	30.85	-2.53	3.47
ypr	30.88	-2.52	3.49
ypr	30.92	-2.51	3.51
ypr	30.95	-2.50	3.52
ypr	30.98	-2.49	3.53
ypr	31.00	-2.48	3.55
ypr	31.02	-2.47	3.56
ypr	31.04	-2.46	3.58
ypr	31.06	-2.45	3.59
ypr	31.08	-2.44	3.60
ypr	31.10	-2.43	3.61
ypr	31.12	-2.42	3.63
ypr	31.15	-2.41	3.64
ypr	31.17	-2.40	3.66
ypr	31.19	-2.39	3.67
ypr	31.22	-2.38	3.69
ypr	31.24	-2.36	3.70
ypr	31.28	-2.35	3.71
ypr	31.31	-2.34	3.72
ypr	31.33	-2.33	3.73
ypr	31.36	-2.32	3.75
ypr	31.38	-2.32	3.76
ypr	31.40	-2.31	3.77
ypr	31.43	-2.30	3.78
ypr	31.46	-2.29	3.80
ypr	31.49	-2.28	3.81
ypr	31.51	-2.27	3.82
ypr	31.54	-2.26	3.84
ypr	31.56	-2.25	3.85
ypr	31.59	-2.25	3.86
ypr	31.62	-2.24	3.87
ypr	31.64	-2.23	3.88
ypr	31.67	-2.22	3.89
ypr	31.69	-2.21	3.91
ypr	31.71	-2.20	3.92
ypr	31.74	-2.20	3.93
ypr	31.76	-2.19	3.94
ypr	31.78	-2.18	3.95
ypr	31.80	-2.17	3.96
ypr	31.82	-2.16	3.97
ypr	31.83	-2.16	3.97
ypr	31.86	-2.15	3.98
ypr	31.88	-2.15	4.00
ypr	31.90	-2.13	4.01
ypr	31.92	-2.13	4.02
ypr	31.94	-2.13	4.03
ypr	31.95	-2.12	4.04
ypr	31.98	-2.10	4.05
ypr	32.00	-2.10	4.05
ypr	32.02	-2.10	4.06
ypr	32.04	-2.09	4.07
ypr	32.06	-2.08	4.08
ypr	32.08	-2.07	4.09
ypr	32.10	-2.07	4.11
ypr	32.12	-2.06	4.11
ypr	32.14	-2.05	4.12
ypr	32.17	-2.05	4.13
ypr	32.20	-2.04	4.14
ypr	32.23	-2.03	4.14
ypr	32.26	-2.03	4.16
ypr	32.29	-2.02	4.16
ypr	32.31	-2.02	4.17
ypr	32.33	-2.01	4.18
ypr	32.35	-2.01	4.19
ypr	32.37	-2.00	4.20
ypr	32.39	-1.99	4.21
ypr	32.42	-1.98	4.22
ypr	32.46	-1.98	4.22
ypr	32.51	-1.97	4.23
ypr	32.54	-1.97	4.24
ypr	32.57	-1.96	4.25
ypr	32.61	-1.96	4.26
ypr	32.64	-1.95	4.28
ypr	32.67	-1.95	4.28
ypr	32.69	-1.94	4.28
ypr	32.72	-1.94	4.29
ypr	32.74	-1.93	4.30
ypr	32.76	-1.93	4.31
ypr	32.78	-1.93	4.32
ypr	32.80	-1.92	4.33
ypr	32.83	-1.92	4.33
ypr	32.85	-1.91	4.34
ypr	32.88	-1.90	4.35
ypr	32.90	-1.90	4.35
ypr	32.93	-1.89	4.36
ypr	32.96	-1.89	4.36
ypr	32.99	-1.89	4.37
ypr	33.01	-1.88	4.38
ypr	33.03	-1.88	4.38
ypr	33.05	-1.88	4.39
ypr	33.08	-1.87	4.39
ypr	33.10	-1.87	4.40
ypr	33.11	-1.86	4.40
ypr	33.14	-1.86	4.41
ypr	33.15	-1.85	4.41
ypr	33.17	-1.85	4.42
ypr	33.19	-1.84	4.42
ypr	33.21	-1.84	4.43
ypr	33.24	-1.83	4.43
ypr	33.25	-1.83	4.44
ypr	33.27	-1.82	4.44
ypr	33.29	-1.82	4.45
ypr	33.31	-1.82	4.46
ypr	33.33	-1.82	4.46
ypr	33.36	-1.81	4.47
ypr	33.37	-1.81	4.47
ypr	33.39	-1.80	4.48
ypr	33.42	-1.80	4.48
ypr	33.43	-1.79	4.49
ypr	33.46	-1.79	4.49
ypr	33.48	-1.79	4.50
ypr	33.49	-1.79	4.51
ypr	33.52	-1.78	4.51
ypr	33.54	-1.78	4.52
ypr	33.56	-1.77	4.52
ypr	33.57	-1.78	4.53
ypr	33.59	-1.77	4.53
ypr	33.62	-1.76	4.53
ypr	33.64	-1.76	4.54
ypr	33.66	-1.75	4.54
ypr	33.68	-1.75	4.55
ypr	33.70	-1.74	4.55
ypr	33.71	-1.74	4.56
ypr	33.74	-1.74	4.57
ypr	33.76	-1.74	4.57
ypr	33.80	-1.73	4.58
ypr	33.85	-1.73	4.58
ypr	33.90	-1.73	4.58
ypr	33.94	-1.73	4.59
ypr	33.98	-1.73	4.59
ypr	34.02	-1.72	4.60
ypr	34.06	-1.73	4.61
ypr	34.08	-1.72	4.62
ypr	34.11	-1.72	4.61
ypr	34.12	-1.72	4.62
ypr	34.15	-1.72	4.62
ypr	34.17	-1.72	4.63
ypr	34.19	-1.71	4.63
ypr	34.21	-1.71	4.64
ypr	34.23	-1.71	4.64
ypr	34.26	-1.70	4.64
ypr	34.27	-1.70	4.65
ypr	34.29	-1.70	4.65
ypr	34.33	-1.70	4.66
ypr	34.36	-1.69	4.66
ypr	34.38	-1.68	4.66
ypr	34.41	-1.69	4.67
ypr	34.43	-1.68	4.67
ypr	34.45	-1.69	4.68
ypr	34.48	-1.68	4.68
ypr	34.50	-1.67	4.68
ypr	34.52	-1.68	4.69
ypr	34.54	-1.67	4.69
ypr	34.56	-1.67	4.70
ypr	34.58	-1.67	4.70
ypr	34.60	-1.67	4.70
ypr	34.61	-1.66	4.70
ypr	34.64	-1.66	4.71
ypr	34.66	-1.66	4.71
ypr	34.68	-1.65	4.71
ypr	34.70	-1.65	4.71
ypr	34.72	-1.66	4.71
ypr	34.73	-1.65	4.71
ypr	34.75	-1.65	4.71
ypr	34.78	-1.65	4.71
ypr	34.79	-1.65	4.71
ypr	34.81	-1.64	4.71
ypr	34.84	-1.64	4.71
ypr	34.85	-1.64	4.72
ypr	34.87	-1.64	4.72
ypr	34.89	-1.63	4.72
ypr	34.91	-1.63	4.73
ypr	34.94	-1.63	4.73
ypr	34.95	-1.63	4.73
ypr	34.97	-1.63	4.74
ypr	35.00	-1.63	4.74
ypr	35.02	-1.62	4.74
ypr	35.04	-1.62	4.75
ypr	35.05	-1.62	4.75
ypr	35.07	-1.62	4.75
ypr	35.10	-1.61	4.75
ypr	35.11	-1.62	4.76
ypr	35.13	-1.61	4.76
ypr	35.16	-1.61	4.76
ypr	35.18	-1.61	4.76
ypr	35.19	-1.61	4.76
ypr	35.21	-1.61	4.76
ypr	35.23	-1.60	4.77
ypr	35.25	-1.60	4.77
ypr	35.27	-1.60	4.77
ypr	35.29	-1.60	4.77
ypr	35.32	-1.60	4.78
ypr	35.33	-1.60	4.78
ypr	35.35	-1.60	4.78
ypr	35.37	-1.60	4.78
ypr	35.39	-1.59	4.78
ypr	35.41	-1.59	4.78
ypr	35.43	-1.59	4.78
ypr	35.45	-1.59	4.78
ypr	35.47	-1.59	4.78
ypr	35.49	-1.58	4.79
ypr	35.50	-1.58	4.78
ypr	35.53	-1.58	4.79
ypr	35.55	-1.58	4.79
ypr	35.57	-1.58	4.79
ypr	35.59	-1.58	4.80
ypr	35.61	-1.57	4.81
ypr	35.65	-1.58	4.81
ypr	35.70	-1.57	4.81
ypr	35.77	-1.57	4.82
ypr	35.83	-1.58	4.83
ypr	35.88	-1.57	4.84
ypr	35.94	-1.57	4.84
ypr	35.98	-1.57	4.84
ypr	36.01	-1.58	4.84
ypr	36.04	-1.58	4.85
ypr	36.05	-1.57	4.85
ypr	36.08	-1.57	4.85
ypr	36.10	-1.57	4.84
ypr	36.12	-1.57	4.84
ypr	36.13	-1.57	4.85
ypr	36.15	-1.57	4.84
ypr	36.17	-1.57	4.84
ypr	36.19	-1.57	4.84
ypr	36.14	-1.58	4.86
ypr	36.13	-1.59	4.82
ypr	36.13	-1.60	4.83
ypr	36.15	-1.60	4.85
ypr	36.17	-1.60	4.86
ypr	36.19	-1.60	4.86
ypr	36.21	-1.59	4.85
ypr	36.24	-1.58	4.84
ypr	36.28	-1.57	4.84
ypr	36.30	-1.57	4.84
ypr	36.32	-1.58	4.84
ypr	36.34	-1.57	4.84
ypr	36.35	-1.57	4.84
ypr	36.37	-1.57	4.84
ypr	36.40	-1.57	4.86
ypr	36.42	-1.56	4.88
ypr	36.44	-1.56	4.88
ypr	36.46	-1.57	4.88
ypr	36.48	-1.56	4.89
ypr	36.50	-1.56	4.89
ypr	36.52	-1.56	4.90
ypr	36.54	-1.56	4.91
ypr	36.56	-1.55	4.94
ypr	36.58	-1.55	4.96
ypr	36.60	-1.55	4.97
ypr	36.63	-1.55	4.98
ypr	36.65	-1.55	4.99
ypr	36.68	-1.54	4.99
ypr	36.70	-1.54	4.95
ypr	36.72	-1.55	4.91
ypr	36.74	-1.55	4.91
ypr	36.76	-1.55	4.91
ypr	36.78	-1.55	4.91
ypr	36.81	-1.55	4.91
ypr	36.83	-1.55	4.91
ypr	36.85	-1.54	4.91
ypr	36.87	-1.55	4.92
ypr	36.89	-1.55	4.92
ypr	36.91	-1.55	4.92
ypr	36.93	-1.54	4.92
ypr	36.95	-1.54	4.92
ypr	36.97	-1.54	4.92
ypr	36.99	-1.54	4.95
ypr	37.01	-1.53	5.01
ypr	37.03	-1.54	5.00
ypr	37.06	-1.54	4.98
ypr	37.10	-1.55	4.98
ypr	37.12	-1.56	4.98
ypr	37.17	-1.57	5.01
ypr	37.25	-1.57	5.04
